state,source,window_from,window_to,license,event,name,city,last_status,issued,detail,relicense_of,nonresident,chain
MS,pharm-ms,2026-08-29,2026-09-05,3077,disappear,Walgreens Co.,Gulfport,Active,,last_status=Active,03077,,chain
MS,pharm-ms,2026-08-29,2026-09-05,309,disappear,<![CDATA[Little's Pharmacy]]>,Raleigh,Active,,last_status=Active,00309,,other
MS,pharm-ms,2026-08-29,2026-09-05,3093,disappear,<![CDATA[Kroger Food & Pharmacy #345]]>,Jackson,Active,,last_status=Active,03093,,chain
MS,pharm-ms,2026-08-29,2026-09-05,3129,disappear,Kroger Pharmacy #452,Olive Branch,Active,,last_status=Active,03129,,chain
MS,pharm-ms,2026-08-29,2026-09-05,313,disappear,Standard Drugs,Bay Springs,Active,,last_status=Active,00313,,other
MS,pharm-ms,2026-08-29,2026-09-05,314,disappear,Hammack Drug Co.,Quitman,Active,,last_status=Active,00314,,other
MS,pharm-ms,2026-08-29,2026-09-05,3153,disappear,<![CDATA[Kroger Food & Pharmacy #453]]>,Horn Lake,Active,,last_status=Active,03153,,chain
MS,pharm-ms,2026-08-29,2026-09-05,328,disappear,"Turnage Drug Store, Inc",Water Valley,Active,,last_status=Active,00328,,other
MS,pharm-ms,2026-08-29,2026-09-05,3328,disappear,<![CDATA[Polk's Discount Drugs #6]]>,Byram,Active,,last_status=Active,03328,,other
MS,pharm-ms,2026-08-29,2026-09-05,336,disappear,"<![CDATA[K & E Drugs, LLC]]>",Columbia,Active,,last_status=Active,00336,,other
MS,pharm-ms,2026-08-29,2026-09-05,3370,disappear,Burnham-McKinney Pharmacy #3,Gautier,Active,,last_status=Active,03370,,other
MS,pharm-ms,2026-08-29,2026-09-05,3398,disappear,BJP Pharmacy,Jackson,Active,,last_status=Active,03398,,other
MS,pharm-ms,2026-08-29,2026-09-05,3424,disappear,"MoffettRx, LLC",Meridian,Active,,last_status=Active,03424,,other
MS,pharm-ms,2026-08-29,2026-09-05,345,disappear,"Petal Drug Co., Inc.",Petal,Active,,last_status=Active,00345,,other
MS,pharm-ms,2026-08-29,2026-09-05,350,disappear,Peoples Drug Store Lexington,Lexington,Active,,last_status=Active,00350,,other
MS,pharm-ms,2026-08-29,2026-09-05,3533,disappear,Kroger Pharmacy  #449,Richland,Active,,last_status=Active,03533,,chain
MS,pharm-ms,2026-08-29,2026-09-05,356,disappear,<![CDATA[Webb's Pharmacy]]>,Yazoo City,Active,,last_status=Active,00356,,other
MS,pharm-ms,2026-08-29,2026-09-05,3594,disappear,Kroger Pharmacy #494,Ridgeland,Active,,last_status=Active,03594,,chain
MS,pharm-ms,2026-08-29,2026-09-05,3987,disappear,Kroger Pharmacy #497,Flowood,Active,,last_status=Active,03987,,chain
MS,pharm-ms,2026-08-29,2026-09-05,4050,disappear,Kcc Inc,Meridian,Active,,last_status=Active,04050,,other
MS,pharm-ms,2026-08-29,2026-09-05,4056,disappear,Wal-Mart Pharmacy 10-0903,Jackson,Active,,last_status=Active,04056,,chain
MS,pharm-ms,2026-08-29,2026-09-05,4110,disappear,Wal-Mart Pharmacy 10-0239,Kosciusko,Active,,last_status=Active,04110,,chain
MS,pharm-ms,2026-08-29,2026-09-05,412,disappear,"Henderson Drugs, Inc.",Clarksdale,Active,,last_status=Active,00412,,other
MS,pharm-ms,2026-08-29,2026-09-05,415,disappear,"Westgate Drugs, Inc.",Clarksdale,Active,,last_status=Active,00415,,other
MS,pharm-ms,2026-08-29,2026-09-05,4207,disappear,Walgreens #16089,Jackson,Active,,last_status=Active,04207,,chain
MS,pharm-ms,2026-08-29,2026-09-05,4226,disappear,"Infusion Partners, LLC",Pearl,Active,,last_status=Active,04226,,other
MS,pharm-ms,2026-08-29,2026-09-05,424,disappear,Medical Arts Pharmacy,Biloxi,Active,,last_status=Active,00424,,other
MS,pharm-ms,2026-08-29,2026-09-05,426,disappear,Walgreens #04172,Biloxi,Active,,last_status=Active,00426,,chain
MS,pharm-ms,2026-08-29,2026-09-05,4290,disappear,Baptist Golden Triangle Outpatient Pharmacy,Columbus,Active,,last_status=Active,04290,,other
MS,pharm-ms,2026-08-29,2026-09-05,4320,disappear,RX EXPRESS PHARMACY,Moss Point,Active,,last_status=Active,04320,,other
MS,pharm-ms,2026-08-29,2026-09-05,437,disappear,Beach Pharmacy,Gulfport,Active,,last_status=Active,00437,,other
MS,pharm-ms,2026-08-29,2026-09-05,4408,disappear,Walgreens #15485,Jackson,Active,,last_status=Active,04408,,chain
MS,pharm-ms,2026-08-29,2026-09-05,4409,disappear,Walgreens #11111,Madison,Active,,last_status=Active,04409,,chain
MS,pharm-ms,2026-08-29,2026-09-05,445,disappear,<![CDATA[Gene Polk's Pharmacy]]>,Magee,Active,,last_status=Active,00445,,other
MS,pharm-ms,2026-08-29,2026-09-05,446,disappear,"French Drug Co., Inc.",Gulfport,Active,,last_status=Active,00446,,other
MS,pharm-ms,2026-08-29,2026-09-05,4507,disappear,Wal-Mart Pharmacy 10-0273,Fulton,Active,,last_status=Active,04507,,chain
MS,pharm-ms,2026-08-29,2026-09-05,4508,disappear,The Pharmacy of Quitman,Quitman,Active,,last_status=Active,04508,,other
MS,pharm-ms,2026-08-29,2026-09-05,4516,disappear,Walgreens #05165,Clinton,Active,,last_status=Active,04516,,chain
MS,pharm-ms,2026-08-29,2026-09-05,4522,disappear,Family Pharmacy #399,Columbus,Active,,last_status=Active,04522,,other
MS,pharm-ms,2026-08-29,2026-09-05,4555,disappear,WALGREENS #17030,Vicksburg,Active,,last_status=Active,04555,,chain
MS,pharm-ms,2026-08-29,2026-09-05,4565,disappear,Wal-Mart Pharmacy 10-2715,<![CDATA[D'Iberville]]>,Active,,last_status=Active,04565,,chain
MS,pharm-ms,2026-08-29,2026-09-05,457,disappear,Condon East Union Pharmacy,Greenville,Active,,last_status=Active,00457,,other
MS,pharm-ms,2026-08-29,2026-09-05,4607,disappear,Walgreens #05307,Hattiesburg,Active,,last_status=Active,04607,,chain
MS,pharm-ms,2026-08-29,2026-09-05,461,disappear,Sumrall Drug Store,Sumrall,Active,,last_status=Active,,,other
MS,pharm-ms,2026-08-29,2026-09-05,4612,disappear,Wal-Mart Pharmacy 10-2717,Hattiesburg,Active,,last_status=Active,04612,,chain
MS,pharm-ms,2026-08-29,2026-09-05,4651,disappear,Walgreens #05195,Gulfport,Active,,last_status=Active,04651,,chain
MS,pharm-ms,2026-08-29,2026-09-05,4660,disappear,Wal-Mart Pharmacy 10-2755,Flowood,Active,,last_status=Active,04660,,chain
MS,pharm-ms,2026-08-29,2026-09-05,469,disappear,<![CDATA[Wilson's Pharmacy Inc]]>,Wiggins,Active,,last_status=Active,00469,,other
MS,pharm-ms,2026-08-29,2026-09-05,470,disappear,"<![CDATA[White's Pharmacy, Inc.]]>",Wiggins,Active,,last_status=Active,00470,,other
MS,pharm-ms,2026-08-29,2026-09-05,4706,disappear,"Mississippi CVS Pharmacy, LLC",Holly Springs,Active,,last_status=Active,04706,,chain
MS,pharm-ms,2026-08-29,2026-09-05,4725,disappear,Kroger Pharmacy #434,Batesville,Active,,last_status=Active,04725,,chain
MS,pharm-ms,2026-08-29,2026-09-05,4754,disappear,"<![CDATA[Currie's Family Care Pharmacy of Aberdeen, Inc.]]>",Aberdeen,Active,,last_status=Active,04754,,other
MS,pharm-ms,2026-08-29,2026-09-05,4760,disappear,"Pharmcare USA of Memphis, Inc.",Southaven,Active,,last_status=Active,04760,,other
MS,pharm-ms,2026-08-29,2026-09-05,4785,disappear,Booneville Community Pharmacy,Booneville,Active,,last_status=Active,04785,,other
MS,pharm-ms,2026-08-29,2026-09-05,4844,disappear,Wal-Mart Pharmacy 10-2846,Olive Branch,Active,,last_status=Active,04844,,chain
MS,pharm-ms,2026-08-29,2026-09-05,4873,disappear,"Family Health Center, Inc",Laurel,Active,,last_status=Active,04873,,other
MS,pharm-ms,2026-08-29,2026-09-05,4922,disappear,<![CDATA[Walgreen's #05653]]>,Pascagoula,Active,,last_status=Active,04922,,chain
MS,pharm-ms,2026-08-29,2026-09-05,4928,disappear,Woolmarket Pharmacy,Biloxi,Active,,last_status=Active,04928,,other
MS,pharm-ms,2026-08-29,2026-09-05,4931,disappear,CVS/pharmacy #5923,Gulfport,Active,,last_status=Active,04931,,chain
MS,pharm-ms,2026-08-29,2026-09-05,4963,disappear,Burnham McKinney Phcy #4,Vancleave,Active,,last_status=Active,04963,,other
MS,pharm-ms,2026-08-29,2026-09-05,500,disappear,Tyson Drugs Inc.,Holly Springs,Active,,last_status=Active,00500,,other
MS,pharm-ms,2026-08-29,2026-09-05,5036,disappear,Kroger Pharmacy #499,Horn Lake,Active,,last_status=Active,05036,,chain
MS,pharm-ms,2026-08-29,2026-09-05,5037,disappear,Kroger Pharmacy #473,Oxford,Active,,last_status=Active,05037,,chain
MS,pharm-ms,2026-08-29,2026-09-05,5061,disappear,Wal-Mart Pharmacy 10-2939,Richland,Active,,last_status=Active,05061,,chain
MS,pharm-ms,2026-08-29,2026-09-05,5092,disappear,Walgreens Pharmacy #05791,Jackson,Active,,last_status=Active,05092,,chain
MS,pharm-ms,2026-08-29,2026-09-05,5115,disappear,First Health Pharmacy,Grenada,Active,,last_status=Active,05115,,other
MS,pharm-ms,2026-08-29,2026-09-05,5118,disappear,Coastal Family Health Center,Biloxi,Active,,last_status=Active,05118,,other
MS,pharm-ms,2026-08-29,2026-09-05,5149,disappear,<![CDATA[Sam's Pharmacy 10-4740]]>,Southaven,Active,,last_status=Active,05149,,chain
MS,pharm-ms,2026-08-29,2026-09-05,516,disappear,CVS/pharmacy #5850,Pascagoula,Active,,last_status=Active,00516,,chain
MS,pharm-ms,2026-08-29,2026-09-05,5188,disappear,Kroger Pharmacy #478,Hernando,Active,,last_status=Active,05188,,chain
MS,pharm-ms,2026-08-29,2026-09-05,5239,disappear,Walgreens #05655,Ridgeland,Active,,last_status=Active,05239,,chain
MS,pharm-ms,2026-08-29,2026-09-05,5296,disappear,Walgreens #06754,Horn Lake,Active,,last_status=Active,05296,,chain
MS,pharm-ms,2026-08-29,2026-09-05,5303,disappear,<![CDATA[Sam's Pharmacy 10-8271]]>,Madison,Active,,last_status=Active,05303,,chain
MS,pharm-ms,2026-08-29,2026-09-05,532,disappear,<![CDATA[S & W Pharmacy]]>,Fulton,Active,,last_status=Active,00532,,other
MS,pharm-ms,2026-08-29,2026-09-05,5328,disappear,Walgreens #06771,Tupelo,Active,,last_status=Active,05328,,chain
MS,pharm-ms,2026-08-29,2026-09-05,5352,disappear,Waveland Pharmacy,Waveland,Active,,last_status=Active,05352,,other
MS,pharm-ms,2026-08-29,2026-09-05,5411,disappear,Walgreens #06770,Starkville,Active,,last_status=Active,05411,,chain
MS,pharm-ms,2026-08-29,2026-09-05,5412,disappear,Kroger Pharmacy #471,Tupelo,Active,,last_status=Active,05412,,chain
MS,pharm-ms,2026-08-29,2026-09-05,549,disappear,McGuffee Drug Inc.,Mendenhall,Active,,last_status=Active,00549,,other
MS,pharm-ms,2026-08-29,2026-09-05,5499,disappear,Wal-Mart Pharmacy 10-0887,Petal,Active,,last_status=Active,05499,,chain
MS,pharm-ms,2026-08-29,2026-09-05,551,disappear,c and c drugs,Collins,Active,,last_status=Active,00551,,other
MS,pharm-ms,2026-08-29,2026-09-05,552,disappear,Powell Drug Store,Mt. Olive,Active,,last_status=Active,00552,,other
MS,pharm-ms,2026-08-29,2026-09-05,554,disappear,Service Rexall Drugs,Mendenhall,Active,,last_status=Active,00554,,other
MS,pharm-ms,2026-08-29,2026-09-05,5545,disappear,Wal-Mart Pharmacy 10-3528,Wiggins,Active,,last_status=Active,05545,,chain
MS,pharm-ms,2026-08-29,2026-09-05,558,disappear,Pearl River Drug,Poplarville,Active,,last_status=Active,00558,,other
MS,pharm-ms,2026-08-29,2026-09-05,5625,disappear,Wal-Mart Pharmacy 10-3593,Horn Lake,Active,,last_status=Active,05625,,chain
MS,pharm-ms,2026-08-29,2026-09-05,5648,disappear,Walgreens #07130,Olive Branch,Active,,last_status=Active,05648,,chain
MS,pharm-ms,2026-08-29,2026-09-05,5704,disappear,AMT GROUP LLC,Vicksburg,Active,,last_status=Active,05704,,other
MS,pharm-ms,2026-08-29,2026-09-05,5874,disappear,Walgreens #07580,Meridian,Active,,last_status=Active,05874,,chain
MS,pharm-ms,2026-08-29,2026-09-05,5894,disappear,Wal-Mart Pharmacy 10-2720,Madison,Active,,last_status=Active,05894,,chain
MS,pharm-ms,2026-08-29,2026-09-05,5927,disappear,Walgreens #07517,Jackson,Active,,last_status=Active,05927,,chain
MS,pharm-ms,2026-08-29,2026-09-05,593,disappear,Peoples Drug Store,Bude,Active,,last_status=Active,00593,,other
MS,pharm-ms,2026-08-29,2026-09-05,5939,disappear,Walgreens #07579,Hattiesburg,Active,,last_status=Active,05939,,chain
MS,pharm-ms,2026-08-29,2026-09-05,5956,disappear,Genoa Healthcare LLC,Southaven,Active,,last_status=Active,05956,,chain
MS,pharm-ms,2026-08-29,2026-09-05,6061,disappear,Walgreens #03918,Pearl,Active,,last_status=Active,06061,,chain
MS,pharm-ms,2026-08-29,2026-09-05,609,disappear,<![CDATA[Moore's Pharmacy]]>,Carthage,Active,,last_status=Active,00609,,other
MS,pharm-ms,2026-08-29,2026-09-05,6093,disappear,Wal-Mart Pharmacy 10-1069,Newton,Active,,last_status=Active,06093,,chain
MS,pharm-ms,2026-08-29,2026-09-05,6156,disappear,Walgreen Co.,Horn Lake,Active,,last_status=Active,06156,,chain
MS,pharm-ms,2026-08-29,2026-09-05,6158,disappear,NOXUBEE GENERAL CRITICAL ACCESS HOSPITAL,Brooksville,Active,,last_status=Active,06158,,other
MS,pharm-ms,2026-08-29,2026-09-05,6159,disappear,Kroger Pharmacy #464,Southaven,Active,,last_status=Active,06159,,chain
MS,pharm-ms,2026-08-29,2026-09-05,6194,disappear,Burnsville Discount Drugs,Burnsville,Active,,last_status=Active,,,other
MS,pharm-ms,2026-08-29,2026-09-05,6208,disappear,"MS CVS Pharmacy, L.L.C.",Madison,Active,,last_status=Active,06208,,chain
MS,pharm-ms,2026-08-29,2026-09-05,622,disappear,<![CDATA[VANJON'S PHARMACY LLC]]>,Yazoo City,Active,,last_status=Active,00622,,other
MS,pharm-ms,2026-08-29,2026-09-05,6234,disappear,CVS / Pharmacy #8311,Flowood,Active,,last_status=Active,06234,,chain
MS,pharm-ms,2026-08-29,2026-09-05,6235,disappear,Walgreen Co.,Brookhaven,Active,,last_status=Active,06235,,chain
MS,pharm-ms,2026-08-29,2026-09-05,625,disappear,Coldwater Pharmacy,Coldwater,Active,,last_status=Active,00625,,other
MS,pharm-ms,2026-08-29,2026-09-05,6264,disappear,Walgreen Co,Oxford,Active,,last_status=Active,06264,,chain
MS,pharm-ms,2026-08-29,2026-09-05,6266,disappear,Walgreen Co.,Columbus,Active,,last_status=Active,06266,,chain
MS,pharm-ms,2026-08-29,2026-09-05,6284,disappear,Walgreen Co.,Corinth,Active,,last_status=Active,06284,,chain
MS,pharm-ms,2026-08-29,2026-09-05,6331,disappear,Walgreen Co.,Southaven,Active,,last_status=Active,06331,,chain
MS,pharm-ms,2026-08-29,2026-09-05,6377,disappear,Walgreen CO.,Natchez,Active,,last_status=Active,06377,,chain
MS,pharm-ms,2026-08-29,2026-09-05,6388,disappear,Walgreen CO.,Laurel,Active,,last_status=Active,06388,,chain
MS,pharm-ms,2026-08-29,2026-09-05,6404,disappear,"Mississippi CVS Pharmacy, L.L.C.",Jackson,Active,,last_status=Active,06404,,chain
MS,pharm-ms,2026-08-29,2026-09-05,6407,disappear,"Mississippi CVS Pharmacy, L.L.C.",Flowood,Active,,last_status=Active,06407,,chain
MS,pharm-ms,2026-08-29,2026-09-05,6442,disappear,Kroger Pharmacy #479,Flowood,Active,,last_status=Active,06442,,chain
MS,pharm-ms,2026-08-29,2026-09-05,6499,disappear,Wal-Mart Pharmacy 10-5419,Hernando,Active,,last_status=Active,06499,,chain
MS,pharm-ms,2026-08-29,2026-09-05,653,disappear,"Tunica Pharmacy, Inc.",Tunica,Active,,last_status=Active,00653,,other
MS,pharm-ms,2026-08-29,2026-09-05,6551,disappear,Walgreen Co,Greenville,Active,,last_status=Active,06551,,chain
MS,pharm-ms,2026-08-29,2026-09-05,6584,disappear,Kroger Pharmacy #490,Byram,Active,,last_status=Active,06584,,chain
MS,pharm-ms,2026-08-29,2026-09-05,659,disappear,CVS/pharmacy #5825,Meridian,Active,,last_status=Active,00659,,chain
MS,pharm-ms,2026-08-29,2026-09-05,6596,disappear,Region IV Mental Health,Booneville,Active,,last_status=Active,06596,,other
MS,pharm-ms,2026-08-29,2026-09-05,661,disappear,CVS/pharmacy #5801,Greenwood,Active,,last_status=Active,00661,,chain
MS,pharm-ms,2026-08-29,2026-09-05,6663,disappear,WALGREEN CO. #09545,Long Beach,Active,,last_status=Active,06663,,chain
MS,pharm-ms,2026-08-29,2026-09-05,6665,disappear,WALGREEN CO.,Vicksburg,Active,,last_status=Active,06665,,chain
MS,pharm-ms,2026-08-29,2026-09-05,6673,disappear,<![CDATA[Dixon's Discount Pharmacy]]>,Gloster,Active,,last_status=Active,,,other
MS,pharm-ms,2026-08-29,2026-09-05,670,disappear,CVS/pharmacy #5808,Greenville,Active,,last_status=Active,00670,,chain
MS,pharm-ms,2026-08-29,2026-09-05,6723,disappear,Walgreen CO.,Richland,Active,,last_status=Active,06723,,chain
MS,pharm-ms,2026-08-29,2026-09-05,6724,disappear,CVS / Pharmacy #1119,Hurley,Active,,last_status=Active,06724,,chain
MS,pharm-ms,2026-08-29,2026-09-05,6727,disappear,"Kiln Pharmacy, LLC",Kiln,Active,,last_status=Active,06727,,other
MS,pharm-ms,2026-08-29,2026-09-05,6740,disappear,<![CDATA[Hammond's Pharmacy]]>,Winona,Active,,last_status=Active,06740,,other
MS,pharm-ms,2026-08-29,2026-09-05,6754,disappear,"Mississippi CVS Pharmacy, L.L.C.",Hattiesburg,Active,,last_status=Active,06754,,chain
MS,pharm-ms,2026-08-29,2026-09-05,6783,disappear,<![CDATA[Sam's Pharmacy  10-8236]]>,Gulfport,Active,,last_status=Active,06783,,chain
MS,pharm-ms,2026-08-29,2026-09-05,6811,disappear,Ocean Springs Discount Pharmacy,Ocean Springs,Active,,last_status=Active,06811,,other
MS,pharm-ms,2026-08-29,2026-09-05,6872,disappear,Walgreen Co,Cleveland,Active,,last_status=Active,06872,,chain
MS,pharm-ms,2026-08-29,2026-09-05,6962,disappear,Walgreen Co. #10273,Picayune,Active,,last_status=Active,06962,,chain
MS,pharm-ms,2026-08-29,2026-09-05,698,disappear,Anderson Pharmacy,Meridian,Active,,last_status=Active,00698,,other
MS,pharm-ms,2026-08-29,2026-09-05,6983,disappear,<![CDATA[Sam's Pharmacy 10-6329]]>,Tupelo,Active,,last_status=Active,06983,,chain
MS,pharm-ms,2026-08-29,2026-09-05,7029,disappear,Walgreen Co,Natchez,Active,,last_status=Active,07029,,chain
MS,pharm-ms,2026-08-29,2026-09-05,7045,disappear,Walgreen Co.,Flowood,Active,,last_status=Active,07045,,chain
MS,pharm-ms,2026-08-29,2026-09-05,7057,disappear,Walgreen Co,Picayune,Active,,last_status=Active,07057,,chain
MS,pharm-ms,2026-08-29,2026-09-05,707,disappear,WALGREENS #17350,McComb,Active,,last_status=Active,00707,,chain
MS,pharm-ms,2026-08-29,2026-09-05,709,disappear,CVS/pharmacy #5739,Ocean Springs,Active,,last_status=Active,00709,,chain
MS,pharm-ms,2026-08-29,2026-09-05,7121,disappear,Walgreen Co.,Petal,Active,,last_status=Active,07121,,chain
MS,pharm-ms,2026-08-29,2026-09-05,722,disappear,Read Discount Drugs,Laurel,Active,,last_status=Active,00722,,other
MS,pharm-ms,2026-08-29,2026-09-05,727,disappear,CVS/Pharmacy #5744,Hattiesburg,Active,,last_status=Active,00727,,chain
MS,pharm-ms,2026-08-29,2026-09-05,7272,disappear,Walgreens #10067,Philadelphia,Active,,last_status=Active,07272,,chain
MS,pharm-ms,2026-08-29,2026-09-05,7333,disappear,<![CDATA[K's Discount Drugs]]>,Laurel,Active,,last_status=Active,07333,,other
MS,pharm-ms,2026-08-29,2026-09-05,7395,disappear,"MS CVS Phcy, LLC",Starkville,Active,,last_status=Active,07395,,chain
MS,pharm-ms,2026-08-29,2026-09-05,7408,disappear,Walgreens #10805,Magee,Active,,last_status=Active,07408,,chain
MS,pharm-ms,2026-08-29,2026-09-05,7420,disappear,Walgreen Co,Olive Branch,Active,,last_status=Active,07420,,chain
MS,pharm-ms,2026-08-29,2026-09-05,7424,disappear,Walgreens #11171,Greenwood,Active,,last_status=Active,07424,,chain
MS,pharm-ms,2026-08-29,2026-09-05,7439,disappear,Walgreens #10835,McComb,Active,,last_status=Active,07439,,chain
MS,pharm-ms,2026-08-29,2026-09-05,7471,disappear,"Dutch Pharmacies, Inc",Fulton,Active,,last_status=Active,07471,,other
MS,pharm-ms,2026-08-29,2026-09-05,7491,disappear,Walgreens #10360,Gautier,Active,,last_status=Active,07491,,chain
MS,pharm-ms,2026-08-29,2026-09-05,7512,disappear,Walgreens #11289,Batesville,Active,,last_status=Active,07512,,chain
MS,pharm-ms,2026-08-29,2026-09-05,7576,disappear,Walgreens #11290,Tupelo,Active,,last_status=Active,07576,,chain
MS,pharm-ms,2026-08-29,2026-09-05,7595,disappear,Walgreens #10694,Byram,Active,,last_status=Active,07595,,chain
MS,pharm-ms,2026-08-29,2026-09-05,760,disappear,Hudson Pharmacy,Monticello,Active,,last_status=Active,00760,,other
MS,pharm-ms,2026-08-29,2026-09-05,7603,disappear,Sherman Drugs,Sherman,Active,,last_status=Active,07603,,other
MS,pharm-ms,2026-08-29,2026-09-05,7605,disappear,Kroger Pharmacy #472,Madison,Active,,last_status=Active,07605,,chain
MS,pharm-ms,2026-08-29,2026-09-05,7632,disappear,"Mississippi CVS Pharmacy, LLC",West Point,Active,,last_status=Active,07632,,chain
MS,pharm-ms,2026-08-29,2026-09-05,7702,disappear,Walgreens #11890,Southaven,Active,,last_status=Active,07702,,chain
MS,pharm-ms,2026-08-29,2026-09-05,7728,disappear,Walgreens #10706,Hernando,Active,,last_status=Active,07728,,chain
MS,pharm-ms,2026-08-29,2026-09-05,7737,disappear,"MS CVS Pharmacy, LLC",Walls,Active,,last_status=Active,07737,,chain
MS,pharm-ms,2026-08-29,2026-09-05,774,disappear,"Burnham-McKinney Pharmacy, #1",Moss Point,Active,,last_status=Active,00774,,other
MS,pharm-ms,2026-08-29,2026-09-05,7763,disappear,"Mississippi CVS Pharmacy, L.L.C.",Olive Branch,Active,,last_status=Active,07763,,chain
MS,pharm-ms,2026-08-29,2026-09-05,777,disappear,Burnham-McKinney Pharmacy #2,Escatawpa,Active,,last_status=Active,00777,,other
MS,pharm-ms,2026-08-29,2026-09-05,7775,disappear,Walgreens #10321,Waveland,Active,,last_status=Active,07775,,chain
MS,pharm-ms,2026-08-29,2026-09-05,7806,disappear,Walgreens #12269,Grenada,Active,,last_status=Active,07806,,chain
MS,pharm-ms,2026-08-29,2026-09-05,7821,disappear,"MS CVS Pharmacy, LLC",Grenada,Active,,last_status=Active,07821,,chain
MS,pharm-ms,2026-08-29,2026-09-05,7822,disappear,Walgreens #10909,Diberville,Active,,last_status=Active,07822,,chain
MS,pharm-ms,2026-08-29,2026-09-05,7830,disappear,Walgreens #12154,Hazlehurst,Active,,last_status=Active,07830,,chain
MS,pharm-ms,2026-08-29,2026-09-05,7831,disappear,Kroger Pharmacy #493,Brandon,Active,,last_status=Active,07831,,chain
MS,pharm-ms,2026-08-29,2026-09-05,7832,disappear,Kroger Pharmacy #466,Vicksburg,Active,,last_status=Active,07832,,chain
MS,pharm-ms,2026-08-29,2026-09-05,7866,disappear,Kroger Pharmacy #474,Clinton,Active,,last_status=Active,07866,,chain
MS,pharm-ms,2026-08-29,2026-09-05,7873,disappear,Walgreens #12308,Senatobia,Active,,last_status=Active,07873,,chain
MS,pharm-ms,2026-08-29,2026-09-05,7891,disappear,<![CDATA[Polk's Discount Drugs #7]]>,Brandon,Active,,last_status=Active,07891,,other
MS,pharm-ms,2026-08-29,2026-09-05,7906,disappear,Super Drugs Pharmacy,Horn Lake,Active,,last_status=Active,07906,,other
MS,pharm-ms,2026-08-29,2026-09-05,7922,disappear,Walgreens #12929,Waynesboro,Active,,last_status=Active,07922,,chain
MS,pharm-ms,2026-08-29,2026-09-05,7967,disappear,Walgreens #12537,Meridian,Active,,last_status=Active,07967,,chain
MS,pharm-ms,2026-08-29,2026-09-05,798,disappear,Shelby Drug Co.,Shelby,Active,,last_status=Active,,,other
MS,pharm-ms,2026-08-29,2026-09-05,7985,disappear,Walgreens #12436,New Albany,Active,,last_status=Active,07985,,chain
MS,pharm-ms,2026-08-29,2026-09-05,799,disappear,<![CDATA[Gatlin's Pharmacy]]>,Tishomingo,Active,,last_status=Active,00799,,other
MS,pharm-ms,2026-08-29,2026-09-05,7992,disappear,Walgreens #12689,Tupelo,Active,,last_status=Active,07992,,chain
MS,pharm-ms,2026-08-29,2026-09-05,8019,disappear,Ackerman Discount Drugs,Ackerman,Active,,last_status=Active,08019,,other
MS,pharm-ms,2026-08-29,2026-09-05,8027,disappear,Walgreens #12536,Forest,Active,,last_status=Active,08027,,chain
MS,pharm-ms,2026-08-29,2026-09-05,8028,disappear,Walgreen Co.,Brandon,Active,,last_status=Active,08028,,chain
MS,pharm-ms,2026-08-29,2026-09-05,8029,disappear,CVS/Pharmacy #4997,Jackson,Active,,last_status=Active,08029,,chain
MS,pharm-ms,2026-08-29,2026-09-05,8114,disappear,CVS/Pharmacy #8955,Southaven,Active,,last_status=Active,08114,,chain
MS,pharm-ms,2026-08-29,2026-09-05,8122,disappear,<![CDATA[Sam's Club Pharmacy 10-4790]]>,Pearl,Active,,last_status=Active,08122,,chain
MS,pharm-ms,2026-08-29,2026-09-05,815,disappear,CVS/pharmacy #5745,Jackson,Active,,last_status=Active,00815,,chain
MS,pharm-ms,2026-08-29,2026-09-05,817,disappear,Jxn-Hinds Comp Hlth Ctr,Jackson,Active,,last_status=Active,00817,,other
MS,pharm-ms,2026-08-29,2026-09-05,8175,disappear,Wal-Mart Pharmacy 10-5079,Pass Christian,Active,,last_status=Active,08175,,chain
MS,pharm-ms,2026-08-29,2026-09-05,8186,disappear,CVS/pharmacy #8992,Tupelo,Active,,last_status=Active,08186,,chain
MS,pharm-ms,2026-08-29,2026-09-05,8206,disappear,Abitacare LLC,Meridian,Active,,last_status=Active,04050,,other
MS,pharm-ms,2026-08-29,2026-09-05,8211,disappear,CVS/Pharmacy #8994,Southaven,Active,,last_status=Active,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,8227,disappear,"Mississippi CVS Pharmacy, L.L.C.",Diberville,Active,,last_status=Active,08227,,chain
MS,pharm-ms,2026-08-29,2026-09-05,8255,disappear,<![CDATA[G & P Pharmacy]]>,Belzoni,Active,,last_status=Active,08255,,other
MS,pharm-ms,2026-08-29,2026-09-05,8266,disappear,CVS/pharmacy #4993,Madison,Active,,last_status=Active,08266,,chain
MS,pharm-ms,2026-08-29,2026-09-05,827,disappear,Iuka Pharmacy Services LLC,Iuka,Active,,last_status=Active,00827,,other
MS,pharm-ms,2026-08-29,2026-09-05,8407,disappear,CVS/pharmacy #5604,Olive Branch,Active,,last_status=Active,08407,,chain
MS,pharm-ms,2026-08-29,2026-09-05,8412,disappear,<![CDATA[Farmer's Med Shoppe]]>,Foxworth,Active,,last_status=Active,,,other
MS,pharm-ms,2026-08-29,2026-09-05,8418,disappear,CVS/pharmacy #7065,Pontotoc,Active,,last_status=Active,08418,,chain
MS,pharm-ms,2026-08-29,2026-09-05,8558,disappear,"<![CDATA[Love's Pharmacy & Gifts, Inc]]>",Pass Christian,Active,,last_status=Active,08558,,other
